,runstring,instability_time,m1,m2,m3,Stable
6494,0006494.bin,1000000000.0,4.6871860980943624e-07,1.158438376268173e-06,3.6186322386458043e-07,True
6495,0006495.bin,249376929.2446001,9.728716833460559e-05,5.068159443729039e-06,4.872091509427714e-05,False
6496,0006496.bin,33.116712050486086,6.00243051739699e-06,1.6358538500547596e-06,7.80229134393475e-05,False
6497,0006497.bin,1000000000.0,1.7040204524993469e-06,2.3081536735893633e-07,3.246464604599823e-06,True
6498,0006498.bin,10.496211903543818,3.046877455078401e-06,8.883467127819364e-06,6.09577762727702e-06,False
6499,0006499.bin,100525.06768262296,8.655269698296408e-07,2.6719719119399764e-07,3.3962534143141253e-07,False
6500,0006500.bin,1000000000.0,2.4147030861485254e-05,5.733863804861778e-07,1.969562765583085e-05,True
6501,0006501.bin,1000000000.0,1.2692663462592763e-05,7.187162367512982e-07,2.49727333784684e-07,True
6502,0006502.bin,1000000000.0,2.8892205264611446e-07,2.2841577410492156e-06,3.775329832016019e-07,True
6503,0006503.bin,1000000000.0,4.7259812848395964e-06,9.57364931506844e-07,6.866732119316345e-05,True
6504,0006504.bin,1423.1186330935395,5.048686493058287e-06,2.4697825286561316e-07,4.406915270743741e-05,False
6505,0006505.bin,530.7002229554477,5.445023687223899e-07,4.151382275350503e-06,2.3727596941032986e-05,False
6506,0006506.bin,1000000000.0,2.933534631704141e-06,1.3903333412586025e-07,5.136992857994583e-07,True
6507,0006507.bin,1000000000.0,1.0213664465100052e-05,1.2246497765522134e-05,1.8648067628687747e-05,True
6508,0006508.bin,11800.42600747546,2.548489684228757e-07,1.8906703378723351e-06,9.489274794621386e-05,False
6509,0006509.bin,192677.40550040943,5.048996510546088e-07,4.523325670629552e-05,1.6378018747777634e-07,False
6510,0006510.bin,15314486.063939318,1.7323345479892891e-06,4.108812186069539e-06,6.439361646955238e-06,False
6511,0006511.bin,423.83275615614195,3.6078445833730515e-07,1.1600748430644017e-07,4.2974048683085006e-07,False
6512,0006512.bin,18136.494472289865,1.9165394436316962e-06,6.873608970773127e-07,2.818668089012257e-07,False
6513,0006513.bin,554784.4313579734,4.732558458072054e-05,1.849930048552542e-06,5.168663234947951e-06,False
6514,0006514.bin,1000000000.0,1.1371763689232468e-07,1.1411502791745432e-07,7.380166546973835e-07,True
6515,0006515.bin,879.1541651686375,4.17987437085929e-07,1.476827636647595e-06,6.252610910742683e-06,False
6516,0006516.bin,10927.761768640741,1.0715012512359513e-05,9.150318184815588e-07,1.779442212922826e-07,False
6517,0006517.bin,2339979.005716087,2.177796536991381e-06,1.6993151990086435e-05,6.985771790214238e-06,False
6518,0006518.bin,7001163.094778182,4.0770095511212953e-07,3.114503890922123e-06,1.7040021454803508e-07,False
6519,0006519.bin,93.84244331693671,1.4798671123910249e-06,2.3673954869393893e-07,1.0700876491363396e-07,False
6520,0006520.bin,929655492.3245531,1.1859558187718873e-06,1.7109508080931133e-06,3.4958038998151273e-07,False
6521,0006521.bin,1000000000.0,2.135579356147062e-06,1.3800232845643969e-05,3.342813648055509e-06,True
6522,0006522.bin,1000000000.0,5.457830126872588e-06,2.339484567029139e-07,1.7390769758424872e-06,True
6523,0006523.bin,17397.93968153315,4.2777575593262276e-05,4.4373571696665883e-07,1.1834641930744877e-05,False
6524,0006524.bin,39284.2075977215,3.810911868640817e-05,1.0135292369144128e-06,6.684096434338962e-07,False
6525,0006525.bin,38006.95454915321,1.3270762689687068e-06,6.409496823693184e-07,1.3997986690001301e-05,False
6526,0006526.bin,1000000000.0,1.3977617646184887e-07,1.687784406562165e-07,1.712041488501546e-07,True
6527,0006527.bin,1000000000.0,4.398260876257046e-06,3.2862590641948007e-07,1.318795573194609e-06,True
6528,0006528.bin,476673.24823353195,5.4630638128831655e-06,4.815512460484327e-06,5.654299660612549e-05,False
6529,0006529.bin,554.2078128955009,4.981771026027457e-05,2.3479662284921278e-05,2.673791903763546e-07,False
6530,0006530.bin,1000000000.0,2.6202759936448394e-07,8.370661576751953e-06,2.9490103172069755e-05,True
6531,0006531.bin,30642.706408669776,5.885973263682575e-07,4.9563965667453815e-06,2.3231805618878477e-05,False
6532,0006532.bin,12511.426043240335,6.8681850340641774e-06,1.3758218190230494e-05,1.7294594166004914e-07,False
6533,0006533.bin,520.2359577478379,1.0852081042710434e-05,4.114712594679045e-05,1.1595796509038146e-06,False
6534,0006534.bin,1000000000.0,8.107149579844137e-06,1.4421772331959366e-05,1.5145804571228359e-06,True
6535,0006535.bin,4481.498355653981,9.717964961086881e-05,1.3968476056310375e-05,4.008295435031329e-05,False
6536,0006536.bin,1000000000.0,8.854322452566147e-06,5.008595060334504e-07,2.9563510115761603e-07,True
6537,0006537.bin,44.756167839764665,1.1184076337218836e-06,5.466191633343854e-05,2.127651779444442e-05,False
6538,0006538.bin,8236.104987446326,1.0803003801800838e-06,2.5235422443827793e-06,5.5821379280598485e-05,False
6539,0006539.bin,1000000000.0,2.344175405562362e-06,8.232327223443857e-05,1.1427050100000838e-05,True
6540,0006540.bin,46223.07423984424,1.172535730599686e-06,1.7017401323312056e-05,2.150104828633346e-07,False
6541,0006541.bin,1000000000.0,2.851509951970098e-06,2.871435947140913e-06,6.252034508706622e-07,True
6542,0006542.bin,15886055.9590479,3.7266541312718337e-07,1.2904474941445702e-06,3.215462993626466e-07,False
6543,0006543.bin,1000000000.0,1.2872133964141527e-05,6.407245121170804e-07,2.0023831238014443e-05,True
6544,0006544.bin,2.9444855689886946,5.460230518940975e-07,5.706473091620819e-05,2.8584735492705016e-06,False
6545,0006545.bin,1000000000.0,1.4070775558337761e-07,5.335139913939658e-05,3.489850854840889e-05,True
6546,0006546.bin,21.20028926121017,1.1908740025576143e-06,1.652661143602908e-07,3.482712860594511e-06,False
6547,0006547.bin,1000000000.0,1.5302538523483145e-05,7.661814398181641e-05,1.0439707477298738e-06,True
6548,0006548.bin,239.11820646086872,7.300315130394357e-05,2.7629770621971562e-05,2.2864586761101963e-05,False
6549,0006549.bin,80.81691357155731,1.4281952768154773e-05,1.990981881243466e-06,6.72014899397364e-06,False
6550,0006550.bin,1000000000.0,9.04756517804975e-06,1.0388559449015283e-06,1.4452523474523755e-06,True
6551,0006551.bin,1000000000.0,9.079304840045259e-07,1.2414945202185097e-07,3.1815376666176834e-07,True
6552,0006552.bin,329.745701760984,1.2925056864452573e-05,4.643887165335516e-07,7.959910172799604e-05,False
6553,0006553.bin,1000000000.0,4.2814795569428844e-06,1.4937458755655959e-05,6.0678009866066586e-05,True
6554,0006554.bin,34.39852667645339,1.3732355800883247e-07,1.0172024234629288e-05,6.098693991364266e-07,False
6555,0006555.bin,504621.41198970564,3.5134337716086786e-06,2.4537586098973715e-06,2.8852899890486546e-06,False
6556,0006556.bin,71674.34894371848,3.6413557437042737e-06,1.3874773008469056e-06,6.097828950408611e-05,False
6557,0006557.bin,1000000000.0,7.904026149845953e-07,5.591484976964509e-05,3.447406360061937e-05,True
6558,0006558.bin,12188643.226229442,3.662765084316185e-06,5.196874152423953e-06,2.2986293035890007e-07,False
6559,0006559.bin,445804279.6466857,1.6860617532220532e-07,7.632386705211693e-07,2.97358946751021e-07,False
6560,0006560.bin,20775.042696122284,7.254516512930515e-06,4.893909508980113e-06,3.379866009367973e-06,False
6561,0006561.bin,433329.18266511627,4.155288691145242e-06,6.257622807464161e-07,2.5996262330041616e-07,False
6562,0006562.bin,160875081.67227882,5.749893799653065e-06,1.904486015637413e-06,3.6301384427296504e-06,False
6563,0006563.bin,1000000000.0,2.9257596181105983e-07,1.071761465329655e-05,1.0859594046655453e-06,True
6564,0006564.bin,263880.09461398475,2.141557682150227e-07,2.6203695914657875e-07,5.288259631991863e-07,False
6565,0006565.bin,5210.703498689839,1.2586370235707548e-05,2.507275983669579e-06,4.573322893304144e-07,False
6566,0006566.bin,240.23530454954954,1.1860060029322721e-06,1.0394220484689588e-07,3.292925293171131e-07,False
6567,0006567.bin,569.5674458015808,4.977784447055722e-07,5.755164328170517e-07,2.812337960892746e-05,False
6568,0006568.bin,1888.558737092962,1.921542932475731e-07,3.218213733066942e-07,1.1445223193311109e-06,False
6569,0006569.bin,1000000000.0,4.436782663549603e-05,2.461075579511973e-06,5.822884869616558e-07,True
6570,0006570.bin,4713.843819516683,1.543389023453759e-05,3.623037160395317e-06,3.067691929074696e-06,False
6571,0006571.bin,1000000000.0,1.9173279125498635e-05,2.3624014290540155e-07,1.1034255237419544e-05,True
6572,0006572.bin,435757.79717458674,1.463773651189026e-07,1.1845461889038275e-07,1.1863697926022698e-05,False
6573,0006573.bin,1000000000.0,5.776228198646093e-05,1.658625522005711e-07,5.064772276536226e-07,True
6574,0006574.bin,393879.5152890528,7.137927127137415e-05,1.5412846648920365e-06,5.814961351421888e-07,False
6575,0006575.bin,1000000000.0,3.0034861977052257e-05,2.1389255842649435e-05,3.217234784969351e-05,True
6576,0006576.bin,387351.1912057334,8.268516685096723e-05,1.5375102051656466e-06,5.920401227807445e-06,False
6577,0006577.bin,110.67803620969738,1.8782342735598464e-07,1.0529070792817035e-06,1.5811674616395317e-07,False
6578,0006578.bin,2390.3117647288427,4.762094887643911e-05,1.9025268654979507e-05,2.6939837020303224e-06,False
6579,0006579.bin,1000000000.0,4.764875320653336e-07,7.078165998272651e-06,9.219288763027306e-07,True
6580,0006580.bin,3406667.7864360036,3.028225115404568e-05,2.415607721383719e-05,1.3332564432180186e-05,False
6581,0006581.bin,556855.4005676804,1.519256995161856e-07,3.634606240586335e-05,7.35029686117132e-05,False
6582,0006582.bin,16.48903216699165,1.1100872042675713e-05,6.533010487113495e-07,8.974112132516464e-06,False
6583,0006583.bin,1000000000.0,8.489598034924411e-07,8.571770441788454e-05,3.5740892790827737e-06,True
6584,0006584.bin,9.075901409224558,9.877266180545926e-06,5.3227570546976076e-05,2.177593488208108e-05,False
6585,0006585.bin,1000000000.0,3.026609879122255e-05,8.527417136013131e-05,1.7679553696463938e-06,True
6586,0006586.bin,148.4006988144546,1.9061699871208367e-05,1.3763090501449546e-07,1.4169402486974404e-06,False
6587,0006587.bin,1000000000.0,7.2802968567175945e-06,2.170427963973062e-06,4.58842077540998e-06,True
6588,0006588.bin,112.13293776676214,5.62104921929856e-07,2.6888196564174525e-05,5.797380280523614e-07,False
6589,0006589.bin,1153.509053098636,3.716883458691014e-06,1.8854393944570286e-06,8.233760391403404e-07,False
6590,0006590.bin,1000000000.0,1.4987711122654036e-06,1.3991267332299188e-05,3.881341135821938e-05,True
6591,0006591.bin,1.9745377801538493,1.422861296667815e-07,4.6543068353877064e-06,4.395856619012487e-05,False
6592,0006592.bin,2074.6810195107014,3.931998353934979e-06,1.3758432332699278e-07,3.036091408463592e-07,False
6593,0006593.bin,5474.847337255175,8.568366524908272e-05,5.939759738514871e-06,1.5432601455254971e-07,False
6594,0006594.bin,23.520954314723927,2.513961933899416e-05,1.7799351289887743e-05,2.700093015718446e-05,False
6595,0006595.bin,72150292.59136136,5.1058040732557055e-05,1.2232267697471667e-06,7.691982750060682e-07,False
6596,0006596.bin,294.48313805823875,9.52479825921193e-07,1.4810720256386648e-05,2.3085392824372382e-05,False
6597,0006597.bin,1000000000.0,2.1815633911826757e-06,3.384212801385755e-07,1.5419654266474187e-07,True
6598,0006598.bin,1000000000.0,1.8610025266868e-06,8.590976573097404e-07,1.7459153001523462e-06,True
6599,0006599.bin,1000000000.0,1.3512186346550937e-07,6.589356886994699e-07,1.864132921551111e-05,True
6600,0006600.bin,1513.6376769579383,2.0133970250014414e-06,3.570062969448531e-06,9.179310766281174e-05,False
6601,0006601.bin,36105343.72308095,6.041410768335554e-07,1.2734463216395465e-06,1.214386623296287e-06,False
6602,0006602.bin,41.5691763493893,2.070394026664099e-06,3.6309134919010935e-05,2.1830112453830887e-05,False
6603,0006603.bin,15741.782638370601,7.868457645549069e-05,1.998988593704932e-06,1.0849776438221347e-05,False
6604,0006604.bin,1000000000.0,2.173584849336131e-06,1.225370042280245e-07,2.1024870173377352e-07,True
6605,0006605.bin,1000000000.0,1.683600071404088e-07,3.1372194648759774e-05,8.843901113573647e-07,True
6606,0006606.bin,71353.91842231422,9.39909534098282e-05,1.610187118797272e-07,1.3516067184317792e-06,False
6607,0006607.bin,1000000000.0,2.3104521755375678e-05,3.3263177252217173e-06,1.3291514151067274e-05,True
6608,0006608.bin,681521.5538177536,4.222564362282407e-05,9.274816268428721e-05,1.2420496696543463e-06,False
6609,0006609.bin,1000000000.0,1.4197058461502953e-07,1.0557239991475009e-06,1.3730680262609659e-05,True
6610,0006610.bin,58894.278377973256,2.544084473073524e-05,9.905723366671673e-07,3.6954454592559795e-05,False
6611,0006611.bin,11464084.46341054,2.1250871557290321e-07,4.5133795305909326e-07,1.9393678544364837e-07,False
6612,0006612.bin,1000000000.0,1.585995307068816e-07,7.791689966326789e-05,3.305710251913401e-05,True
6613,0006613.bin,6389.143359072784,9.02009725650626e-05,3.06347824014714e-07,2.3144801246462232e-05,False
6614,0006614.bin,5927.349872953467,1.7271315864766769e-06,1.9463667237584653e-06,3.9605932234143394e-05,False
6615,0006615.bin,4704.871728393109,7.665367128892483e-07,3.4088550514841907e-05,4.4831144574998056e-05,False
6616,0006616.bin,1000000000.0,2.6734894480753874e-06,5.9964683763598735e-06,6.123471439751557e-06,True
6617,0006617.bin,1000000000.0,5.98437042144155e-06,1.1066366681620649e-06,8.472232065069948e-06,True
6618,0006618.bin,319124418.66146517,4.289734551236426e-06,3.801956713878804e-05,2.4787653256704725e-06,False
6619,0006619.bin,1000000000.0,5.846158011503416e-05,2.642779269116636e-05,1.0195398576641577e-05,True
6620,0006620.bin,1000000000.0,1.1475681035708046e-07,4.741565896300046e-06,3.832945702845081e-06,True
6621,0006621.bin,1000000000.0,2.876225250485576e-07,9.610387983932257e-06,9.654357985312259e-05,True
6622,0006622.bin,283.25497929115363,3.2548880328717964e-05,3.5247073248682364e-05,3.415878882119282e-06,False
6623,0006623.bin,1048726.3462462625,7.994602411042836e-05,2.90865959099803e-07,1.2049084676433044e-07,False
6624,0006624.bin,69.31665324336305,5.792414789612058e-07,2.03058267952478e-05,2.4170449941024835e-07,False
6625,0006625.bin,194.99427012573045,1.0041673377636666e-07,4.921412734644657e-06,1.4897872229775967e-06,False
6626,0006626.bin,122.0402891975096,1.7541406166518246e-07,6.713713314706173e-06,3.275820170432931e-06,False
6627,0006627.bin,35.92272810281641,3.143504624662816e-07,4.0528910501141454e-06,3.1685181426523563e-05,False
6628,0006628.bin,1000000000.0,5.133163918927239e-06,1.5173777920930934e-06,6.660993757104089e-06,True
6629,0006629.bin,305256063.8635515,1.5816535860465065e-07,1.0015989844404563e-06,1.0897334709723109e-05,False
6630,0006630.bin,1000000000.0,1.8589632841440156e-06,1.2606299495721456e-05,5.236993266926077e-07,True
6631,0006631.bin,1000000000.0,2.7090130372105663e-07,2.575373638045138e-05,3.3093547141926723e-07,True
6632,0006632.bin,151.90081901865673,4.845940228722737e-07,3.3378757799443293e-06,4.5806814407475184e-07,False
6633,0006633.bin,1000000000.0,6.068809714130918e-05,1.0716238450544375e-05,1.1335361861022737e-06,True
6634,0006634.bin,1000000000.0,4.196526523493586e-06,6.041210465608282e-07,3.150955474787338e-07,True
6635,0006635.bin,1000000000.0,5.348989194905312e-06,3.78882040309131e-07,2.5943369150036605e-06,True
6636,0006636.bin,103610.01814100842,1.6094689354460453e-06,5.714430785967378e-05,3.3474678209842716e-05,False
6637,0006637.bin,366483.93819526053,1.8521870945266186e-07,3.2299334448853373e-07,4.1207446391500265e-06,False
6638,0006638.bin,1000000000.0,1.1668409008267587e-06,2.247343363938704e-05,1.0716111725970768e-07,True
6639,0006639.bin,64.18979862340538,1.3413634400672484e-07,1.6125146364937723e-05,3.8015838148466722e-06,False
6640,0006640.bin,1000000000.0,1.1455292256091943e-07,1.0008000593538888e-07,1.7825553966344978e-06,True
6641,0006641.bin,519.6844822444597,1.6186081908282434e-07,1.1614116660388571e-05,2.359416772854364e-07,False
6642,0006642.bin,128.20432608692047,3.2365617761701344e-05,2.0944217275167738e-05,2.5124991822693436e-07,False
6643,0006643.bin,686.2384519822558,2.272587114516706e-07,1.8334371689526828e-07,4.6065990926445696e-07,False
6644,0006644.bin,79.12002258388775,1.473858859136901e-06,5.7500464555647275e-06,2.1793982559407863e-06,False
6645,0006645.bin,1000000000.0,2.405935223834192e-05,2.500357371510227e-07,2.278432261731108e-07,True
6646,0006646.bin,51826.17861388212,1.2204378298284307e-07,2.1888179566590372e-07,3.728231365852824e-06,False
6647,0006647.bin,5379477.9246298345,1.0163317846344258e-05,2.956723835598061e-07,1.213814614205131e-07,False
6648,0006648.bin,5137.488356295242,3.3521755259722045e-05,1.1092831344702671e-06,1.2867950724077306e-07,False
6649,0006649.bin,249290.41927190014,5.132551906194799e-06,2.3928641809389773e-07,2.533555773038254e-07,False
6650,0006650.bin,225442.68077963704,3.976050955020677e-05,1.2112847341476355e-07,1.5575842306565224e-05,False
6651,0006651.bin,3.2216142358613467,1.652691907427418e-07,2.9403627945670264e-05,5.029408017414223e-06,False
6652,0006652.bin,422.13538842699666,1.6295007880864126e-07,3.4275353293722975e-07,3.986380502380665e-05,False
6653,0006653.bin,255.54638306442507,3.076424424430823e-06,1.477471351400347e-06,6.212555921296386e-07,False
6654,0006654.bin,2683.2028706451183,1.562198934912746e-05,1.2932689322827417e-07,1.4026256705461252e-06,False
6655,0006655.bin,22655.85309284202,3.931395207345372e-05,1.4161100949520106e-05,8.697670407852027e-06,False
6656,0006656.bin,73.33499052278015,1.1091485325553453e-06,1.0167081525384267e-05,1.3663878876669932e-05,False
6657,0006657.bin,1000000000.0,1.1639430642014082e-07,1.643133584454641e-05,1.360045279296543e-05,True
6658,0006658.bin,57712.210183680436,1.195480123852462e-06,2.752896580369951e-06,1.722031375891652e-06,False
6659,0006659.bin,1000000000.0,3.528400744041374e-07,1.9882202077298583e-05,9.679201911131507e-05,True
